일시,외부기온,일사량,내부온도,내부습도,내부co2,환기온도,차광및보온커튼1,차광및보온커튼2,난방온도,측면보온커튼
2017-10-29 7:00,7.1,1.89,16.09,85,598,29.95,96.26,0,16.69,100
2017-10-29 8:00,8.17,102.34,17.98,88,598.12,29.15,93,0,17.5,100
2017-10-29 9:00,12.37,239.22,18.69,82.06,420.84,0,0,0,17.5,0
2017-10-29 10:00,16.67,335.34,18.89,78.88,420.5,0,0,0,17,0
2017-10-29 11:00,18.09,377.93,20.08,70,376.73,0,0,0,17,0
2017-10-29 12:00,16.99,133.87,18.29,76,380.53,0,0,0,17,100
2017-10-29 13:00,17.41,292.34,19.71,58.15,375.22,0,0,0,17,0
2017-10-29 14:00,15.62,498.59,22.39,59.15,371.22,0,0,0,17,0
2017-10-29 15:00,14.1,423.51,23.88,67.85,422.78,0,0,0,17,0
2017-10-29 16:00,13.11,263.64,22.02,68.92,401.04,0,0,0,16.91,0
2017-10-29 17:00,11.82,78.08,19.03,83,445.04,0,0,0,15,100
2017-10-29 18:00,10.21,0.09,16.12,84.09,433,0,93,0,15,100
2017-10-29 19:00,9.6,0,15.11,86,442,0,97.6,0,15,100
2017-10-29 20:00,8.82,0,15,82.91,446,0,100,0,15,100
2017-10-29 21:00,8.21,0,15.68,79.09,438,0,100,0,15,100
2017-10-29 22:00,7.9,0,14.91,84.91,443.81,0,100,0,15,100
2017-10-29 23:00,6.53,0,15.6,81.9,467.8,0,100,0,15.39,100
2017-10-30 0:00,5.81,0,15.62,82.9,483,0,100,0,15.5,100
2017-10-30 1:00,5.01,0,15.62,81,497.8,0,100,0,15.5,100
2017-10-30 2:00,3.18,0,15.2,80,513.68,34.89,100,0,15.5,100
2017-10-30 3:00,2.79,0,15.5,79,530.79,37.11,100,0,15.5,100
2017-10-30 4:00,1.39,0,15.99,82,550.77,31.11,100,0,15.5,100
2017-10-30 5:00,0.7,0,15.4,84.89,568,33,100,0,15.5,100
2017-10-30 6:00,-0.49,0,15.4,81,573,36.89,100,0,15.5,100
2017-10-30 7:00,-0.6,3.76,16.15,82.88,577,33.36,100,100,16.4,100
2017-10-30 8:00,3.23,149.2,16.39,81.12,581,31,91.94,0,17.4,100
2017-10-30 9:00,7.49,334.72,18.77,80.87,457.41,0,0,0,17.5,0
2017-10-30 10:00,9.11,477.61,17.77,65,407.9,0,0,0,17,0
2017-10-30 11:00,10.45,569.11,19.47,62.63,403.75,0,0,0,17,0
2017-10-30 12:00,11.39,611.87,20.23,50.87,383.27,0,0,0,17,0
2017-10-30 13:00,12.65,599.67,22.26,61.33,396.2,0,0,0,17,0
2017-10-30 14:00,13.39,534.7,22.33,53.14,376.1,0,0,0,17,0
2017-10-30 15:00,13.54,408.26,22.06,60.3,400.18,0,0,0,17,0
2017-10-30 16:00,13.2,252.4,21.64,75.14,385.54,0,0,0,16.83,0
2017-10-30 17:00,12.1,96.61,18.94,85.85,401,0,0,0,15.4,100
2017-10-30 18:00,9.71,0.15,15.81,88.15,428.71,0,93,0,15.4,100
2017-10-30 19:00,8.02,0,15.43,83.31,442,30.54,96.7,0,15.4,100
2017-10-30 20:00,6.4,0,15.33,83.85,451,0,100,0,15.4,100
2017-10-30 21:00,3.75,0,15.35,82,451.31,0,100,0,15.4,100
2017-10-30 22:00,2.06,0,15.58,77.84,476.52,33,100,0,15.4,100
2017-10-30 23:00,2.66,0,15.92,78.84,497.68,0,100,0,15.78,100
2017-10-31 0:00,1.23,0,15.8,80,518,32.83,100,0,15.9,100
2017-10-31 1:00,0.68,0,15.9,80,537.5,33,100,0,15.9,100
2017-10-31 2:00,1,0,16,81.83,554.66,30,100,0,15.9,100
2017-10-31 3:00,0.72,0,16.1,82,570,27.17,100,0,15.9,100
2017-10-31 4:00,-0.02,0,15.9,83,586,30.83,100,0,15.9,100
2017-10-31 5:00,0.5,0,15.7,84,598.64,32,100,0,15.9,100
2017-10-31 6:00,-0.05,0,15.8,85,610,34.18,100,0,15.9,100
2017-10-31 7:00,-0.5,3.63,16.68,87.81,610,0,98.45,100,16.78,100
2017-10-31 8:00,3.13,147.2,15.17,86,592.93,49.88,95.35,0,17.5,100
2017-10-31 9:00,6.93,329.64,17.73,77.75,441.92,0,0,0,17.5,0
2017-10-31 10:00,10.82,472.87,18.52,81.97,403.13,0,0,0,17,0
2017-10-31 11:00,13.26,560.03,19.36,62.58,386.35,0,0,0,17,0
2017-10-31 12:00,15.12,598.6,22.12,56.4,388.8,0,0,0,17,0
2017-10-31 13:00,15.64,592.8,21.26,52.4,388.4,0,0,0,17,0
2017-10-31 14:00,16.16,526.4,21.72,47.8,390.4,0,0,0,17,0
2017-10-31 15:00,16.84,407.69,22.52,60.79,397.37,0,0,0,17,0
2017-10-31 16:00,16.92,250.86,21.84,73.59,388.93,0,0,0,16.76,0
2017-10-31 17:00,15.06,75.15,19.59,86.79,399.43,0,0,0,15.3,100
2017-10-31 18:00,12.16,0,15.76,88,413.57,0,0,0,15.4,100
2017-10-31 19:00,9.02,0,16.14,87,441.57,0,96.2,0,15.4,100
2017-10-31 20:00,7.63,0,15.76,84,446.34,5.94,100,0,15.4,100
2017-10-31 21:00,7.2,0,15.41,86.22,444,27.66,100,0,15.4,100
2017-10-31 22:00,5.75,0,15.6,88.77,458,0,100,0,15.4,100
2017-10-31 23:00,5.58,0,15.55,87,472.55,0,100,0,15.78,100
2017-11-01 0:00,5.2,0,16.21,86.03,489.93,0,99.85,0,15.9,100
2017-11-01 1:00,5.7,0,15.6,88.07,506,0,98.4,0,15.9,100
2017-11-01 2:00,5.5,0,15.8,87.97,518.9,0,97.4,0,15.9,100
2017-11-01 3:00,5.4,0,15.21,88,530,0,96.56,0,15.9,100
2017-11-01 4:00,4.81,0,16.7,85.04,540,0,98.3,0,15.9,100
2017-11-01 5:00,4.61,0,16,85.96,547,0,100,0,15.9,100
2017-11-01 6:00,4.7,0,16.41,86.95,556,0,98.19,0,15.9,100
2017-11-01 7:00,5.39,2.95,16.78,88,561.91,0,99.2,0,16.8,100
2017-11-01 8:00,7.28,81.73,17.41,88,553.16,0,95.55,0,17.5,100
2017-11-01 9:00,11.36,289.25,18.28,84.95,416.69,0,0,0,17.5,0
2017-11-01 10:00,14.58,479.71,19.37,74.11,420.21,0,0,0,17.29,0
2017-11-01 11:00,16.3,366.04,19.73,65.88,393.88,0,0,0,18,0
2017-11-01 12:00,16.6,465.34,22.08,72.94,399.92,0,0,0,18,0
2017-11-01 13:00,17.43,259.13,23.31,74,403.07,0,0,0,18,0
2017-11-01 14:00,17.81,523.53,24.82,61.07,363.93,0,0,0,18,0
2017-11-01 15:00,17.99,312.35,23.69,74.93,414.73,0,0,0,17,0
2017-11-01 16:00,17.5,228.77,22.19,71,405.42,0,0,0,16.72,0
2017-11-01 17:00,16.11,36.81,20.31,85,403.15,0,0,0,15.1,100
2017-11-01 18:00,14.32,0,17.62,89,417.84,0,0,0,15.1,100
2017-11-01 19:00,13.61,0,15.92,88,410.48,0,0,0,15.1,100
2017-11-01 20:00,13.01,0,15.43,85,394.43,0,0,0,15.1,100
2017-11-01 21:00,12.7,0,14.8,88,394,0,0,0,15.1,100
2017-11-01 22:00,11.12,0,14.8,90.91,418,0,96.45,0,15.1,100
2017-11-01 23:00,9.9,0,15.22,90,440,0,98.16,0,15.49,100
2017-11-02 0:00,9.1,0,16.18,87,459.81,2.43,100,0,15.6,100
2017-11-02 1:00,8.71,0,15.28,89,477,0,100,0,15.6,100
2017-11-02 2:00,8.11,0,16.29,89.1,496.8,0,99.19,0,15.6,100
2017-11-02 3:00,7.6,0,15.48,91,509.8,0,100,0,15.6,100
2017-11-02 4:00,7.71,0,15.61,94,524.79,0,100,0,15.6,100
2017-11-02 5:00,7.62,0,15.59,95,533.79,0,100,0,15.6,100
2017-11-02 6:00,8.21,0,16.8,92.11,546.77,35,98.9,0,15.6,100
2017-11-02 7:00,7.42,0,18.08,91.11,545,34,99.3,0,16.49,100
2017-11-02 8:00,8.59,27.77,18.88,87,510.68,0,100,0,17.49,100
2017-11-02 9:00,10.19,178.44,19.44,90.36,437.32,3.6,98.7,0,18,75.98
2017-11-02 10:00,15.15,362.24,21.38,83.88,424.24,0,0,0,18,0
2017-11-02 11:00,16.87,375.21,20.24,78.13,408.62,0,0,0,18,0
2017-11-02 12:00,18.32,538.07,22.52,71.13,380.62,0,0,0,18,0
2017-11-02 13:00,17.44,186.05,20.76,73,395.14,0,0,0,18,0
2017-11-02 14:00,18.66,337.6,21.96,71.87,375.87,0,0,0,18,0
2017-11-02 15:00,17.9,174.07,20.89,72.87,426.07,0,0,0,17,0
2017-11-02 16:00,17.63,170.18,20.31,70.86,398.66,0,0,0,16.73,0
2017-11-02 17:00,16.31,42.72,17.54,79,376,0,0,0,15,100
2017-11-02 18:00,14.41,0,15.53,86,389.3,0,0,0,15,100
2017-11-02 19:00,12.64,0,14.87,87,400.56,0,0,0,15,100
2017-11-02 20:00,10.9,0,14.46,89,421.71,0,99.44,0,15,100
2017-11-02 21:00,10.1,0,14.72,88,441.69,0,100,0,15,100
2017-11-02 22:00,9.82,0,15.32,87.85,463.54,0,100,0,15,100
2017-11-02 23:00,8.72,0,15.22,88.16,482.68,0,99.84,0,15.48,100
2017-11-03 0:00,8.33,0,14.88,88,500.52,0,99.9,0,15.5,100
2017-11-03 1:00,7.65,0,15.65,87.84,517.68,30.32,100,0,15.5,100
2017-11-03 2:00,6.58,0,15.25,89.17,534.67,0,99.77,0,15.5,100
2017-11-03 3:00,6.23,0,15.3,90,548.5,0,98.9,0,15.5,100
2017-11-03 4:00,6.18,0,15.38,91,562,0,100,0,15.5,100
2017-11-03 5:00,7.58,0,15.72,95.83,578.65,0,100,0,15.5,100
2017-11-03 6:00,7.7,0,16.6,92,593.65,35,98.7,0,15.5,100
2017-11-03 7:00,7.82,0.82,17.68,91,577.72,33.82,98.9,0,16.38,100
2017-11-03 8:00,9.95,97.48,18.46,91,575.36,33.18,98.1,0,17.38,100
2017-11-03 9:00,12.48,238.65,19.78,84.19,426.61,0,0,0,18,0
2017-11-03 10:00,15.21,255.89,19.26,87.19,404.92,0,0,0,18,19.53
2017-11-03 11:00,15.32,68.69,18.1,84.81,418.59,0,0,0,18,100
2017-11-03 12:00,14.28,28.77,18.02,90,411,0,0,0,18,100
2017-11-03 13:00,14.3,46.93,17.74,91,401.39,0,0,0,17,100
2017-11-03 14:00,15.4,230.2,19.6,80,415.6,0,0,0,17,0
2017-11-03 15:00,15.58,292.6,19.72,67,391,0,0,0,16,0
2017-11-03 16:00,14.5,209.6,18.54,67,408,0,0,0,15.64,0
2017-11-03 17:00,12.76,57.69,17.06,80.79,392,0,0,0,14.78,100
2017-11-03 18:00,10.34,0,15.12,86,390,0,98.95,0,14.8,100
2017-11-03 19:00,9.44,0,14.2,89,404.57,0,100,0,14.8,100
2017-11-03 20:00,8.8,0,14.92,86.79,420,0,100,0,14.8,100
2017-11-03 21:00,8.02,0,14.64,89.21,437.36,29.43,100,0,14.8,100
2017-11-03 22:00,7.22,0,15.02,84.22,453,0,100,0,14.8,100
2017-11-03 23:00,6.63,0,14.92,79.78,465.56,0,100,0,15.1,100
2017-11-04 0:00,6.7,0,15.4,83.97,479,0,100,0,15.1,100
2017-11-04 1:00,7.11,0,14.9,86.97,493.95,0,99.9,0,15.1,100
2017-11-04 2:00,6.9,0,14.99,86.97,504.95,0,100,0,15.1,100
2017-11-04 3:00,5.91,0,14.77,88,514,32.8,100,0,15.1,100
2017-11-04 4:00,5.4,0,16.1,89,529,0.9,100,0,15.1,100
2017-11-04 5:00,5.7,0,15.3,91,541.92,28,100,0,15.1,100
2017-11-04 6:00,5,0,16.1,90,553,31,100,0,15.1,100
2017-11-04 7:00,3.31,0.95,16.2,89.05,564,33,100,0,16,100
2017-11-04 8:00,3.68,86.53,16.89,84.95,566,1.35,99.2,0,17,100
2017-11-04 9:00,8.18,238.44,18.78,87,520.51,0,0,0,18,0
2017-11-04 10:00,8.6,383.73,20.5,79.05,427.97,0,0,0,18,0
2017-11-04 11:00,10.07,489.89,21.29,74.95,415.8,0,0,0,18,0
2017-11-04 12:00,10.59,558.7,25.51,75.12,377.73,0,0,0,17.61,0
2017-11-04 13:00,12.08,539.82,23.19,67.94,404.58,0,0,0,17,0
2017-11-04 14:00,13.29,485.48,24.11,64.06,406.44,0,0,0,17,0
2017-11-04 15:00,12.89,373.87,24.01,71.87,409.13,0,0,0,17,0
2017-11-04 16:00,12.81,205.8,23.22,80.93,416.4,0,0,0,16.62,0
2017-11-04 17:00,11.71,56.81,19.61,86,455,0,0,0,15.2,100
2017-11-04 18:00,9.32,0,16.22,86.07,468.78,0,93.61,0,15.2,100
2017-11-04 19:00,7.4,0,15.5,89,489.85,0,100,0,15.2,100
2017-11-04 20:00,6.4,0,15.42,82,503,0,100,0,15.2,100
2017-11-04 21:00,4.71,0,14.71,78,497,34.84,100,0,15.2,100
2017-11-04 22:00,3.71,0,15.42,79.91,520.83,0,100,0,15.2,100
2017-11-04 23:00,2.6,0,15.5,79,537.83,34.91,100,0,15.69,100
2017-11-05 0:00,2.7,0,15.89,80,555.74,32.17,100,0,15.7,100
2017-11-05 1:00,2,0,16.11,83.91,569,0,100,0,15.7,100
2017-11-05 2:00,1.6,0,15.62,88,582,0,100,0,15.7,100
2017-11-05 3:00,1.09,0,15.51,88,592.7,0,100,0,15.7,100
2017-11-05 4:00,0.69,0,14.91,86,600.8,27.9,100,0,15.7,100
2017-11-05 5:00,0.1,0,15.6,84,612,43,100,0,15.7,100
2017-11-05 6:00,0.49,0,16.3,89,622.79,27.21,100,0,15.7,100
2017-11-05 7:00,-0.3,1,16.79,90.11,629.68,32,100,0,16.59,100
2017-11-05 8:00,1.18,114.75,17.51,84.89,632.23,0,100,0,17.59,100
2017-11-05 9:00,4.74,296.85,18.55,84.11,554.81,0,0,0,18,0
2017-11-05 10:00,9.02,431.32,20.22,75.23,424.06,0,0,0,17,0
2017-11-05 11:00,11.64,529.16,21.01,70.48,430.96,0,0,0,17,0
2017-11-05 12:00,12.78,577.64,22.32,64.36,392.04,0,0,0,17,0
2017-11-05 13:00,13.71,562.62,24.82,70.87,408,0,0,0,17,0
2017-11-05 14:00,14.63,503.63,24.64,64.87,400.23,0,0,0,17,0
2017-11-05 15:00,15.3,389.14,23.39,68.87,402.01,0,0,0,17,0
2017-11-05 16:00,15.34,233.87,22.71,78.73,426.07,0,0,0,16.63,0
2017-11-05 17:00,14.41,73.73,20.24,87.87,414,0,0,0,15.3,100
2017-11-05 18:00,10.83,0,16.16,88,430.72,0,0,0,15.3,100
2017-11-05 19:00,8.21,0,15.31,87,455,0,100,0,15.3,100
2017-11-05 20:00,7.33,0,15.21,87.85,474.71,22.19,100,0,15.3,100
2017-11-05 21:00,4.61,0,14.51,81.85,488,0,100,0,15.3,100
2017-11-05 22:00,3.39,0,15.5,84.15,503,0,100,0,15.3,100
2017-11-05 23:00,3.1,0,15.13,85.85,519,0,100,0,15.78,100
2017-11-06 0:00,2.02,0,15.27,82.46,527,32.15,100,0,15.8,100
2017-11-06 1:00,1.92,0,15.67,80,544.68,43.08,100,0,15.8,100
2017-11-06 2:00,1.13,0,15.52,81.84,561.68,51.84,100,0,15.8,100
2017-11-06 3:00,1.12,0,15.6,82.16,576.68,53.84,100,0,15.8,100
2017-11-06 4:00,1.32,0.83,15.58,83,590,58,100,0,15.8,100
2017-11-06 5:00,0.83,0,15.72,84,602.67,59.83,100,0,15.8,100
2017-11-06 6:00,0.67,0,16.38,88,618.65,50.35,100,0,15.8,100
2017-11-06 7:00,1.22,0.83,17,91.83,627,43,100,0,16.58,100
2017-11-06 8:00,1.87,97.23,17.67,91,630.31,36.69,99.3,0,17.58,100
2017-11-06 9:00,4.33,255.22,18.48,86.18,531.7,0,0,0,18,0
2017-11-06 10:00,8.93,424.84,20.88,78.18,450.92,0,0,0,17,0
2017-11-06 11:00,12.34,524.69,20.11,73.44,426.51,0,0,0,17,0
2017-11-06 12:00,14.26,567.19,23.04,69.37,412.43,0,0,0,17,0
2017-11-06 13:00,15.17,548,24.12,64.93,409.13,0,0,0,17,0
2017-11-06 14:00,17.04,479.35,24.2,62.81,427.69,0,0,0,17,0
2017-11-06 15:00,16.72,359.93,24.34,74.42,436.15,0,0,0,17,0
2017-11-06 16:00,16.24,198.8,23.34,81,417.2,0,0,0,16.54,0
2017-11-06 17:00,13.42,50,19.64,88,403,0,0,0,15.2,100
2017-11-06 18:00,10.1,0,16.34,89,428.6,0,92.96,0,15.2,100
2017-11-06 19:00,8.34,0,15.06,89,454.59,0,97.2,0,15.2,100
2017-11-06 20:00,8.34,0,15.84,86,469.59,0,100,0,15.2,100
2017-11-06 21:00,7.16,0,14.74,88,483,0,100,0,15.2,100
2017-11-06 22:00,6.22,0,14.72,88,502.57,31.57,100,0,15.2,100
2017-11-06 23:00,5.38,0,15.42,85.79,520,25.17,100,0,15.68,100
2017-11-07 0:00,5.7,0,15.89,86,538,0,100,0,15.7,100
2017-11-07 1:00,6.9,0,15.2,89.02,549,0,95.2,0,15.7,100
2017-11-07 2:00,7.1,0,15.61,91,562,0,99.95,0,15.7,100
2017-11-07 3:00,6.5,0,15.89,89.03,573,28.23,100,0,15.7,100
2017-11-07 4:00,5.89,0,15.9,88,585.9,27.03,100,0,15.7,100
2017-11-07 5:00,6.3,0,15.5,92.97,599,0,100,0,15.7,100
2017-11-07 6:00,6.21,0,16.6,90.03,611.93,31,99.8,0,15.7,100
2017-11-07 7:00,7.1,0,17.1,92,596.88,35,100,0,16.5,100
2017-11-07 8:00,7.9,46.52,17.5,93,610,35,97,0,17.5,100
2017-11-07 9:00,9.5,167.81,19.29,94,538.61,1.4,97,0,18,97.81
2017-11-07 10:00,12.69,278.25,19.89,89,442.33,0,0,0,17,0
2017-11-07 11:00,15.49,322.09,19.8,81.09,404.84,0,0,0,17,0
2017-11-07 12:00,20.07,555.09,22.68,63.05,395.96,0,0,0,17,0
2017-11-07 13:00,22.76,453.36,23.71,60.16,397,0,0,0,17,0
2017-11-07 14:00,22.61,410.33,24.64,58.53,397,0,0,0,17,0
2017-11-07 15:00,21.33,205.33,23.95,68,418.2,0,0,0,17,0
2017-11-07 16:00,20.5,107,22.3,81.86,383.58,0,0,0,16.53,100
2017-11-07 17:00,19.71,24.42,21.61,92.86,480.74,0,0,0,15,100
2017-11-07 18:00,18.91,0,19.51,93.85,454.59,0,0,0,15,100
2017-11-07 19:00,17.71,0,17.61,90,417.29,0,0,0,15,100
2017-11-07 20:00,17.42,0,17.3,90,399,0,0,0,15,100
2017-11-07 21:00,15.17,0,15.72,91,422.69,0,0,0,15,100
2017-11-07 22:00,14.82,0,15.92,93,436,0,0,0,15,100
2017-11-07 23:00,13.6,0,15.88,95,453.68,0,0,0,15.48,100
2017-11-08 0:00,13.78,0,15.9,96,472.68,0,0,0,15.5,100
2017-11-08 1:00,14.42,0,16.6,97.83,492.67,0,0,0,15.5,100
2017-11-08 2:00,14.98,0,16.7,98,499.5,0,0,0,15.5,100
2017-11-08 3:00,15.9,0,16.9,99,469.67,0,0,0,15.5,100
2017-11-08 4:00,15.6,0,16.9,99,421.35,0,0,0,15.5,100
2017-11-08 5:00,15,0,16.32,98,388.52,0,0,0,15.5,100
2017-11-08 6:00,13.72,0,15.96,94,386,35,0,0,15.5,100
2017-11-08 7:00,12.9,0,16.78,91,401.46,32,0,0,16.28,100
2017-11-08 8:00,12.86,38.38,17.58,92,413.36,34,0,0,17.28,100
2017-11-08 9:00,14.58,165.13,20.18,88.19,446.29,0,0,0,18,85.93
2017-11-08 10:00,15.56,310.24,20.24,84.19,409.85,0,0,0,17,0
2017-11-08 11:00,17.78,468.58,21.16,62.19,413.61,0,0,0,17,0
2017-11-08 12:00,17.17,479.18,23.09,71,415.54,0,0,0,17,0
2017-11-08 13:00,17.64,475.72,24.96,71,436.28,0,0,0,17,0
2017-11-08 14:00,17.76,401.6,25.07,74.72,423.12,0,0,0,17,0
2017-11-08 15:00,17.2,366.43,24.97,76.43,404.43,0,0,0,17,0
2017-11-08 16:00,15.56,216.58,23.49,81,411.41,0,0,0,16.46,0
2017-11-08 17:00,13.96,68.01,19.96,88.71,451,0,0,0,15,100
2017-11-08 18:00,11.56,0,16.06,90,457.12,0,74.64,0,15,100
2017-11-08 19:00,10.53,0,15.03,89,472.41,0,95.01,0,15,100
2017-11-08 20:00,8.76,0,14.34,87,486,0,99.37,0,15,100
2017-11-08 21:00,6.66,0,15.77,87,503,0,99.9,0,15,100
2017-11-08 22:00,5.52,0,15.36,83.3,504.5,0,100,0,15,100
2017-11-08 23:00,4.2,0,15.3,79.31,521,36.69,100,0,15.5,100
2017-11-09 0:00,3.59,0,15.39,79.87,535.73,43.13,100,0,15.5,100
2017-11-09 1:00,3.08,0,15.4,80.89,549,46,100,0,15.5,100
2017-11-09 2:00,2.6,0,15.41,81,563.77,48,100,0,15.5,100
2017-11-09 3:00,2.08,0,15.3,81,576.77,53,100,0,15.5,100
2017-11-09 4:00,1.12,0,15.51,81,588,56.88,100,0,15.5,100
2017-11-09 5:00,0.92,0,15.41,82,600.76,61.76,100,0,15.5,100
2017-11-09 6:00,1.11,0,15.63,82,612,59.87,100,0,15.5,100
2017-11-09 7:00,0.11,1,16.29,83,621,54.13,100,0,16.3,100
2017-11-09 8:00,1.69,82.48,17.26,84,631.34,44.66,99.93,0,17.3,100
2017-11-09 9:00,5.75,253.13,18.51,82,507.07,0,0,0,18,0
2017-11-09 10:00,9.43,412.67,20.67,77,435.93,0,0,0,17,0
2017-11-09 11:00,11.19,491.96,21.87,73.42,404.44,0,0,0,17,0
2017-11-09 12:00,13.57,545.88,21.41,58.86,416.86,0,0,0,17,0
2017-11-09 13:00,14.97,509.56,24.14,65.59,412.07,0,0,0,17,0
2017-11-09 14:00,16.11,478.88,24.42,58.53,426.59,0,0,0,17,0
2017-11-09 15:00,17.61,367.32,24.21,67.85,414.91,0,0,0,17,0
2017-11-09 16:00,17.55,209.99,22.81,70.46,403.61,0,0,0,16.43,0
2017-11-09 17:00,16.06,54.84,19.33,85.85,462,0,0,0,15.2,100
2017-11-09 18:00,11.7,0,15.73,88,477.68,0,0,0,15.2,100
2017-11-09 19:00,7.55,0,16.03,86,501.52,0,98.91,0,15.2,100
2017-11-09 20:00,6.93,0,15.97,86.16,517,0,100,0,15.2,100
2017-11-09 21:00,5.5,0,15.88,84.17,533.67,0,100,0,15.2,100
2017-11-09 22:00,5.65,0,14.7,86,547,5,100,0,15.2,100
2017-11-09 23:00,4.13,0,15.6,82.17,563,31.83,100,0,15.68,100
2017-11-10 0:00,4.5,0,15.7,82,577.65,31,100,0,15.7,100
2017-11-10 1:00,3.67,0,16,83,590.65,27.17,100,0,15.7,100
2017-11-10 2:00,3.48,0,15.8,84.18,604,27.18,100,0,15.7,100
2017-11-10 3:00,3.36,0,15.42,87.82,613,0,99.1,0,15.7,100
2017-11-10 4:00,3.08,0,15.68,86,619,38.57,100,0,15.7,100
2017-11-10 5:00,2.96,0,15.38,87,630,33.19,100,0,15.7,100
2017-11-10 6:00,2.22,0,15.8,89,638.63,41,100,0,15.7,100
2017-11-10 7:00,3.38,0,16.42,88,647.42,42.42,100,0,16.48,100
2017-11-10 8:00,6.02,93.49,17.24,87.81,650,0,98.5,0,17.48,100
2017-11-10 9:00,12.18,280.8,19.14,85.6,511.8,0,0,0,18,0
2017-11-10 10:00,15.78,250.6,19.42,90.8,433.2,0,0,0,17,0
2017-11-10 11:00,18.2,331,21.04,70.6,451,0,0,0,17,0
2017-11-10 12:00,18.28,217.35,20.57,82.59,445.41,0,0,0,17,60.49
2017-11-10 13:00,18.88,272.3,22.12,70,411.66,0,0,0,17,0
2017-11-10 14:00,18.84,140.75,20.46,71.57,420.13,0,0,0,17,13.61
2017-11-10 15:00,17.56,51.09,19.26,76.57,385.43,0,0,0,17,100
2017-11-10 16:00,16.12,32.66,19.02,90.78,438.44,0,0,0,16.37,100
2017-11-10 17:00,15.52,1.22,16.84,88,385,0,0,0,15,100
2017-11-10 18:00,11.4,0,14.98,92,402.56,29.22,93.22,0,15,100
2017-11-10 19:00,11.3,0,15,92,408.55,0,93,0,15,100
2017-11-10 20:00,11.92,0,14.6,93,416,31.77,93,0,15,100
2017-11-10 21:00,10.7,0,14.9,88.23,422,31,93,0,15,100
2017-11-10 22:00,9.58,0,15.42,86,440,0,99.56,0,15,100
2017-11-10 23:00,9.62,0,15.75,88,451,0,96.84,0,15.3,100
2017-11-11 0:00,8.81,0,14.91,88,456.9,0,96.5,0,15.3,100
2017-11-11 1:00,7.41,0,15,88.04,472,43,98.3,0,15.3,100
2017-11-11 2:00,6.3,0,15.6,87,487,43.05,100,0,15.3,100
2017-11-11 3:00,4.58,0,16.1,86,505,28.09,100,0,15.3,100
2017-11-11 4:00,4.9,0,15.3,84,516,31.95,100,0,15.3,100
2017-11-11 5:00,2.63,0,15.1,86,531,39.89,100,0,15.3,100
2017-11-11 6:00,1.01,0,15.5,85,544,43,100,0,15.3,100
2017-11-11 7:00,0.59,0,16.09,85,555,35.06,100,0,16.09,100
2017-11-11 8:00,2.77,95.28,17.09,85,562,1.68,99.4,0,17.09,100
2017-11-11 9:00,6.3,267.22,18.68,86.06,498.96,0,0,0,18,0
2017-11-11 10:00,8.61,416.33,20.93,74.33,411.87,0,0,0,17,0
2017-11-11 11:00,9.19,508.67,21.49,69.13,397.27,0,0,0,17,0
2017-11-11 12:00,10.76,554.71,22.59,63.15,428.09,0,0,0,17,0
2017-11-11 13:00,12.09,545.29,24.29,66,419.27,0,0,0,17,0
2017-11-11 14:00,12.51,481.37,23.71,59.07,438.17,0,0,0,17,0
2017-11-11 15:00,13.34,365.64,22.82,64.84,419.72,0,0,0,17,0
2017-11-11 16:00,12.96,215.04,21.52,73.76,392.32,0,0,0,16.32,0
2017-11-11 17:00,10.91,56.95,18.53,85.91,428.17,0,0,0,15.2,100
2017-11-11 18:00,7.23,0,16.01,88,438.74,0,98.2,0,15.2,100
2017-11-11 19:00,6.51,0,15.6,82,455.83,0,100,0,15.2,100
2017-11-11 20:00,5.02,0,15.51,80,465,0,100,0,15.2,100
2017-11-11 21:00,3.7,0,15.09,78,470.81,36,100,0,15.2,100
2017-11-11 22:00,2.66,0,15.3,78,493,35.9,100,0,15.2,100
2017-11-11 23:00,1.21,0,15.57,78.1,514.7,43.8,100,0,15.7,100
2017-11-12 0:00,1.1,0,15.5,79.9,529.8,49,100,0,15.7,100
2017-11-12 1:00,0.62,0,15.59,79.89,542.79,53,100,0,15.7,100
2017-11-12 2:00,-0.41,0,15.61,78.89,556,57,100,0,15.7,100
2017-11-12 3:00,0.1,0,15.4,81,569,50.59,100,0,15.7,100
2017-11-12 4:00,-0.6,0,15.5,82,581.77,66,100,0,15.7,100
2017-11-12 5:00,-0.7,0,15.7,82,591,64.88,100,0,15.7,100
2017-11-12 6:00,-0.51,0,15.71,82.88,601.76,64,100,0,15.7,100
2017-11-12 7:00,-0.4,0.88,16.41,83.88,610.64,67.76,100,0,16.49,100
2017-11-12 8:00,0.57,89.99,16.31,82.13,615,48.01,99.85,1.13,17.49,100
2017-11-12 9:00,3.54,286.05,17.82,87,586.01,47.65,61.71,0,18,0
2017-11-12 10:00,6.83,399.13,20.46,93.13,467,0,70,0,17,0
2017-11-12 11:00,11.01,464.2,20.49,85.87,477.07,0,70,0,17,0
2017-11-12 12:00,10.34,548,23.09,70.4,428.33,0,0,0,17,0
2017-11-12 13:00,11.84,540.7,23.32,67.72,407.62,0,0,0,17,0
2017-11-12 14:00,13.44,483.98,24.47,60.56,406.34,0,0,0,17,0
2017-11-12 15:00,12.59,279.4,22.84,78.85,436.49,0,0,0,17,0
